Category,Title,Company,URL,Grade,Salary_min,Salary_max,Skills,City_List,Is_Remote
Python,Senior/Lead Full-stack Engineer (Acting Lead / Ownership Role),Insoftex,https://jobs.dou.ua/companies/insoftex/vacancies/350613/,Senior,,,Not Specified,['Remote Only'],True
Python,"Дешифрувальник, військовослужбовець",17-та Полтавська бригада НГУ РЕЙД 2 корпус ХАРТІЯ,https://jobs.dou.ua/companies/17-ta-poltavska-brigada-ngu-reid/vacancies/340692/,Not Specified,600.0,2900.0,Not Specified,Not Specified,False
Python,Python Backend Developer (Django),Wild Hornets Company,https://jobs.dou.ua/companies/wild-hornets-company/vacancies/350592/,Not Specified,,,django,['Київ'],False
Python,Software Engineer (ML Infrastructure & Distributed Systems),Military Tech,https://jobs.dou.ua/companies/military-tech/vacancies/350517/,Not Specified,,,Not Specified,['Київ'],True
Python,"Strong Middle Full Stack Developer (Backend-heavy; TypeScript, Python)",HIRETOP,https://jobs.dou.ua/companies/hiretop/vacancies/350511/,Middle,3000.0,3000.0,Not Specified,['Remote Only'],True
Python,Middle Python Software Engineer,DataOx,https://jobs.dou.ua/companies/dataox/vacancies/350467/,Middle,,,Not Specified,['Remote Only'],True
Python,Odoo Specialist (Execution-Focused),Global Staffing Support,https://jobs.dou.ua/companies/global-it-support/vacancies/350461/,Not Specified,,,Not Specified,['Remote Only'],True
Python,Python Developer (Middle),4bill,https://jobs.dou.ua/companies/4bill-io/vacancies/350452/,Middle,,,Not Specified,['Remote Only'],True
Python,Automation QA Middle Engineer (Python),JarvisHeart,https://jobs.dou.ua/companies/jarvisheart/vacancies/350446/,Middle,2200.0,2500.0,Not Specified,['Remote Only'],True
Python,Senior Backend Developer (Python),Corva.AI,https://jobs.dou.ua/companies/corva/vacancies/346042/,Senior,,,Not Specified,['Remote Only'],True
Python,Python Developer,Join.To.IT,https://jobs.dou.ua/companies/join-to-it/vacancies/333599/,Not Specified,,,Not Specified,['Київ'],False
Python,Python Engineer,Star,https://jobs.dou.ua/companies/star/vacancies/350358/,Not Specified,,,Not Specified,['Remote Only'],True
Python,Odoo Developer,Revolution,https://jobs.dou.ua/companies/revolution/vacancies/350281/,Not Specified,,,Not Specified,['Remote Only'],True
Python,Python Software Engineer,SQUAD,https://jobs.dou.ua/companies/squad/vacancies/343035/,Not Specified,,,Not Specified,"['Київ', 'Львів']",True
Python,Prompt Engineer (Image Generation),Mindy Support,https://jobs.dou.ua/companies/mindy-supports/vacancies/350335/,Not Specified,,,Not Specified,['Remote Only'],True
Python,Python Developer (Django/DRF),"""ІНФОТЕХ""",https://jobs.dou.ua/companies/derzhavne-pidpriyemstvo-infoteh/vacancies/264979/,Not Specified,,,django,['Київ'],False
Python,Senior Back-end Engineer,Preply,https://jobs.dou.ua/companies/preply/vacancies/318508/,Senior,,,Not Specified,['Київ'],True
Python,Tech Lead (Python / Robotics / Drones),Beetroot,https://jobs.dou.ua/companies/beetroot/vacancies/350261/,Senior,,,Not Specified,['Київ'],False
Python,Simulation & System Integration Engineer,BaBayte OÜ,https://jobs.dou.ua/companies/babayte-ou/vacancies/350229/,Not Specified,,,Not Specified,['Remote Only'],True
Python,Game Mathematician (iGaming),Evoverse,https://jobs.dou.ua/companies/evoverse/vacancies/350147/,Not Specified,,,Not Specified,['Remote Only'],True
Python,"Middle/Senior Backend Developer (Elixir, Python)",PortaOne,https://jobs.dou.ua/companies/portaone/vacancies/350129/,Middle,,,Not Specified,['Remote Only'],True
Python,Python + Django Developer,Evowill,https://jobs.dou.ua/companies/evowill/vacancies/350123/,Not Specified,,,django,['Remote Only'],True
Python,Python FullStack Engineer,LetsData,https://jobs.dou.ua/companies/letsdata/vacancies/350070/,Not Specified,,,Not Specified,"['Київ', 'Львів']",True
Python,Python developer,Quantum Defense Tech,https://jobs.dou.ua/companies/quantum-defense-tech/vacancies/350035/,Not Specified,1200.0,1500.0,Not Specified,['Київ'],False
Python,"Python Engineer (Robotics, Autonomous UAV)",3ka,https://jobs.dou.ua/companies/3ka/vacancies/340582/,Not Specified,,,Not Specified,['Київ'],False
Python,Full-Stack Node.js Python Developer,Intobi,https://jobs.dou.ua/companies/intobi/vacancies/349943/,Not Specified,2000.0,4000.0,Not Specified,['Київ'],True
Python,Python Engineer with AI,IT SmartFlex,https://jobs.dou.ua/companies/it-smartflex/vacancies/349941/,Not Specified,,,Not Specified,['Remote Only'],True
Python,2 month Senior Full-stack (Python+React),SharpMinds,https://jobs.dou.ua/companies/sharpminds/vacancies/349910/,Senior,,,Not Specified,['Чернівці'],True
Python,Python Software Engineer (UAV),Net.hunters,https://jobs.dou.ua/companies/net-hunters/vacancies/344132/,Not Specified,,,Not Specified,['Київ'],False
Python,Middle Python Software Engineer,DataOx,https://jobs.dou.ua/companies/dataox/vacancies/349829/,Middle,,,Not Specified,['Remote Only'],True
Python,Middle+ Python Developer,8allocate,https://jobs.dou.ua/companies/8allocate/vacancies/349811/,Middle,,,Not Specified,['Remote Only'],True
Python,Python GIS Engineer,Intellias,https://jobs.dou.ua/companies/intellias/vacancies/349762/,Not Specified,,,Not Specified,['Remote Only'],True
Python,Python Cloud Engineer,Lemberg Solutions,https://jobs.dou.ua/companies/lemberg-solutions/vacancies/345232/,Not Specified,,,Not Specified,"['Львів', 'Луцьк', 'Рівне']",True
Python,Fullstack-розробник,Рекрутинговий центр СБС,https://jobs.dou.ua/companies/rekrutingovii-tsentr-sil-bezpilotnih-sistem/vacancies/335171/,Not Specified,500.0,1200.0,Not Specified,Not Specified,False
Python,Full Stack Engineer (Python / React),Nucleus AI,https://jobs.dou.ua/companies/nucleus-ai/vacancies/349618/,Not Specified,4000.0,4000.0,Not Specified,['Remote Only'],True
Python,Client Facing Engineer,Nucleus AI,https://jobs.dou.ua/companies/nucleus-ai/vacancies/349616/,Not Specified,3000.0,3000.0,Not Specified,['Remote Only'],True
Python,Middle Python Database Developer,Nova Digital,https://jobs.dou.ua/companies/nova-digital/vacancies/339112/,Middle,,,Not Specified,['Remote Only'],True
Python,C++ / Python Developer (Linux),WHT.agency,https://jobs.dou.ua/companies/wht-agency/vacancies/344198/,Not Specified,,,linux,['Львів'],False
Python,Python/C++ Developer,Fire Point,https://jobs.dou.ua/companies/fire-point/vacancies/348550/,Not Specified,,,Not Specified,['Київ'],False
Python,Програміст DSP/ML,Moodro,https://jobs.dou.ua/companies/moodro/vacancies/345546/,Not Specified,,,Not Specified,['Київ'],False
