Category,Title,Company,URL,Grade,Salary_min,Salary_max,Skills,City_List,Is_Remote
QA,QA Engineer (AI-Driven) with transition to AI Engineering,Gera-IT,https://jobs.dou.ua/companies/gera-it/vacancies/351450/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Quality Assurance Engineer,Nova Digital,https://jobs.dou.ua/companies/nova-digital/vacancies/351447/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Middle+ Manual QA,Finsight Group,https://jobs.dou.ua/companies/finsight-group-inc/vacancies/351426/,Middle,,,Not Specified,['Київ'],True
QA,QA Software Engineer,Techstack,https://jobs.dou.ua/companies/tech-stack/vacancies/351385/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Software Development Engineer in Test (Python),SQUAD,https://jobs.dou.ua/companies/squad/vacancies/293387/,Not Specified,,,Not Specified,"['Київ', 'Львів']",True
QA,General QA (QA/AQA Engineer),YozmaTech,https://jobs.dou.ua/companies/yozma-tech/vacancies/346965/,Not Specified,,,Not Specified,['Remote Only'],True
QA,QA Manual Middle в ігрові проєкти,Candy Grill,https://jobs.dou.ua/companies/candygrill/vacancies/276754/,Middle,,,Not Specified,['Дніпро'],False
QA,QA Manual,Somplo,https://jobs.dou.ua/companies/somplo/vacancies/313758/,Not Specified,,,Not Specified,['Одеса'],False
QA,Senior Automation QA Engineer (2533),Ciklum,https://jobs.dou.ua/companies/ciklum/vacancies/351332/,Senior,,,Not Specified,"['Київ', 'Львів']",True
QA,Junior QA Engineer,One Source,https://jobs.dou.ua/companies/one-source/vacancies/346475/,Junior,,,Not Specified,['Remote Only'],True
QA,QA Automation / Integration Engineer (Python / Django),PAGA GAMES,https://jobs.dou.ua/companies/paga-games/vacancies/351304/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Lead AQA Engineer,Sunvery,https://jobs.dou.ua/companies/sunvery/vacancies/351298/,Senior,,,Not Specified,['Remote Only'],True
QA,Manual Test Engineer,3Shape,https://jobs.dou.ua/companies/3shape-ukraine/vacancies/351254/,Not Specified,,,Not Specified,['Київ'],False
QA,QA Engineer (Generalist / LLM-Savvy),Reply.io,https://jobs.dou.ua/companies/replyapp/vacancies/351252/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Performance QA Engineer,SQUAD,https://jobs.dou.ua/companies/squad/vacancies/351226/,Not Specified,,,Not Specified,"['Київ', 'Львів']",True
QA,Test Validation Engineer (UAV),Quantum Systems Ukraine,https://jobs.dou.ua/companies/quantum-systems-ukraine/vacancies/351173/,Not Specified,,,Not Specified,['Київ'],False
QA,Middle General Test Engineer,unicrew,https://jobs.dou.ua/companies/unicrew/vacancies/351155/,Middle,,,Not Specified,['Other'],False
QA,QA Engineer,Onlyplay,https://jobs.dou.ua/companies/onlyplay/vacancies/351114/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Senior AQA (JS) Engineer,Sombra,https://jobs.dou.ua/companies/sombra/vacancies/351112/,Senior,,,Not Specified,"['Київ', 'Львів', 'Івано-Франківськ']",True
QA,Middle Manual QA Engineer (Web),United Tech,https://jobs.dou.ua/companies/united-tech/vacancies/351103/,Middle,,,Not Specified,['Київ'],True
QA,Strong Junior QA,SciForce,https://jobs.dou.ua/companies/sciforce/vacancies/278380/,Junior,,,Not Specified,['Львів'],True
QA,Junior QA Engineer,Applyft,https://jobs.dou.ua/companies/applyft/vacancies/351048/,Junior,,,Not Specified,['Remote Only'],True
QA,Trainee QA Engineer (Only Kyiv Office),Developex,https://jobs.dou.ua/companies/developex/vacancies/230827/,Junior,,,Not Specified,['Київ'],False
QA,Manual QA Engineer,DELULU Gaming,https://jobs.dou.ua/companies/delulu/vacancies/351011/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Middle QA Engineer (Lviv),EveryMatrix,https://jobs.dou.ua/companies/everymatrix-ltd/vacancies/326340/,Middle,,,Not Specified,['Львів'],False
QA,Intern QA (AI),SQUAD,https://jobs.dou.ua/companies/squad/vacancies/351004/,Not Specified,,,Not Specified,['Київ'],False
QA,Intern QA (Streaming),SQUAD,https://jobs.dou.ua/companies/squad/vacancies/351001/,Not Specified,,,Not Specified,['Київ'],False
